location_id,is_location_exact,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,Rank
38509847,t,"Berlin, Berlin, Germany",Siemensstadt,Siemensstadt,Spandau,Berlin,Berlin,13629,NULL,NULL,DE,Germany,52.54433,13.26322,2
38374893,t,"Berlin, Berlin, Germany",Siemensstadt,Siemensstadt,Spandau,Berlin,Berlin,13629,NULL,NULL,DE,Germany,52.54421,13.2634,3
38055477,t,"Berlin, Berlin, Germany",Siemensstadt,Siemensstadt,Spandau,Berlin,Berlin,13629,NULL,NULL,DE,Germany,52.54528,13.26296,4
37868139,f,"Berlin, Berlin, Germany",Siemensstadt,Siemensstadt,Spandau,Berlin,Berlin,13629,NULL,NULL,DE,Germany,52.53578,13.27605,5
38118172,t,"Amsterdam, Noord-Holland, Netherlands",Slotermeer-Noordoost,Geuzenveld - Slotermeer,,Amsterdam,Noord-Holland,1043 BP,NULL,NULL,NL,Netherlands,52.38754,4.83636,1
37796590,t,"Amsterdam, Noord-Holland, Netherlands",Slotermeer-Noordoost,Geuzenveld - Slotermeer,,Amsterdam,Noord-Holland,1063 GJ,NULL,NULL,NL,Netherlands,52.38356,4.82525,2
36141485,t,"Amsterdam, Noord-Holland, Netherlands",Slotermeer-Noordoost,Geuzenveld - Slotermeer,,Amsterdam,Noord-Holland,1063 GG,NULL,NULL,NL,Netherlands,52.38283,4.82359,3
34728662,f,"Amsterdam, Noord-Holland, Netherlands",Slotermeer-Noordoost,Geuzenveld - Slotermeer,,Amsterdam,Noord-Holland,1063 MJ,NULL,NULL,NL,Netherlands,52.3804,4.8258,4
34311227,t,"Amsterdam, Noord-Holland, Netherlands",Slotermeer-Noordoost,Geuzenveld - Slotermeer,,Amsterdam,Noord-Holland,1063 XN,NULL,NULL,NL,Netherlands,52.3788,4.83597,5
37806154,f,"Amsterdam, NH, Netherlands",Slotermeer-Zuidwest,Geuzenveld - Slotermeer,,Amsterdam,NH,1064 GW,NULL,NULL,NL,Netherlands,52.37257,4.82077,1
37688762,t,"Amsterdam, Noord-Holland, Netherlands",Slotermeer-Zuidwest,Geuzenveld - Slotermeer,,Amsterdam,Noord-Holland,1063 KV,NULL,NULL,NL,Netherlands,52.38041,4.81977,2
37589253,t,"Amsterdam, Noord-Holland, Netherlands",Slotermeer-Zuidwest,Geuzenveld - Slotermeer,,Amsterdam,Noord-Holland,1063 KV,NULL,NULL,NL,Netherlands,52.38007,4.82042,3
37584420,t,"Amsterdam, Noord-Holland, Netherlands",Slotermeer-Zuidwest,Geuzenveld - Slotermeer,,Amsterdam,Noord-Holland,1064 DA,NULL,NULL,NL,Netherlands,52.37347,4.82147,4
37169148,f,"Amsterdam, Noord-Holland, Netherlands",Slotermeer-Zuidwest,Geuzenveld - Slotermeer,,Amsterdam,Noord-Holland,1064 GW,NULL,NULL,NL,Netherlands,52.37445,4.82182,5
38379431,t,"Amsterdam, Noord-Holland, Netherlands",Slotervaart,Slotervaart,,Amsterdam,Noord-Holland,1059 VD,NULL,NULL,NL,Netherlands,52.34966,4.84387,1
38293282,f,"Amsterdam, Noord-Holland, Netherlands",Slotervaart,Slotervaart,,Amsterdam,Noord-Holland,1062 KS,NULL,NULL,NL,Netherlands,52.355,4.83951,2
38178913,f,"Amsterdam, NH, Netherlands",Slotervaart,Slotervaart,,Amsterdam,NH,1062HD,NULL,NULL,NL,Netherlands,52.3564,4.83004,3
37964946,t,"Amsterdam, Noord-Holland, Netherlands",Slotervaart,De Aker - Nieuw Sloten,,Amsterdam,Noord-Holland,1066 WH,NULL,NULL,NL,Netherlands,52.34346,4.8079,4
37669866,f,"Amsterdam, Noord-Holland, Netherlands",Slotervaart,De Aker - Nieuw Sloten,,Amsterdam,Noord-Holland,1066 HR,NULL,NULL,NL,Netherlands,52.34335,4.81716,5
38423325,t,"Amsterdam, Noord-Holland, Netherlands",Spaarndammer en Zeeheldenbuurt,Westerpark,,Amsterdam,Noord-Holland,1013 SJ,NULL,NULL,NL,Netherlands,52.39008,4.87783,1
38343917,t,"Amsterdam, Noord-Holland, Netherlands",Spaarndammer en Zeeheldenbuurt,Westerpark,,Amsterdam,Noord-Holland,1051 XD,NULL,NULL,NL,Netherlands,52.38509,4.87691,2
38315835,t,"Amsterdam, Noord-Holland, Netherlands",Spaarndammer en Zeeheldenbuurt,Westerpark,,Amsterdam,Noord-Holland,1013 RR,NULL,NULL,NL,Netherlands,52.38758,4.88179,3
38170899,t,"Amsterdam, Noord-Holland, Netherlands",Spaarndammer en Zeeheldenbuurt,Westerpark,,Amsterdam,Noord-Holland,1014 ZG,NULL,NULL,NL,Netherlands,52.39282,4.88177,4
38170726,t,"Amsterdam, Noord-Holland, Netherlands",Spaarndammer en Zeeheldenbuurt,Westerpark,,Amsterdam,Noord-Holland,1014 ZG,NULL,NULL,NL,Netherlands,52.39328,4.88278,5
38349624,t,"Berlin, Berlin, Germany",Spandau,Spandau Mitte,Spandau,Berlin,Berlin,13585,NULL,NULL,DE,Germany,52.5449,13.19844,1
37616878,t,"Berlin, Berlin, Germany",Spandau,Spandau Mitte,Spandau,Berlin,Berlin,13585,NULL,NULL,DE,Germany,52.54755,13.20688,2
36033521,f,"Berlin, Berlin, Germany",Spandau,Spandau Mitte,Spandau,Berlin,Berlin,13585,NULL,NULL,DE,Germany,52.54686,13.20212,3
35895817,f,"Berlin, Berlin, Germany",Spandau,Spandau Mitte,Spandau,Berlin,Berlin,13597,NULL,NULL,DE,Germany,52.53687,13.20012,4
35573608,t,"Berlin, Berlin, Germany",Spandau,Spandau Mitte,Spandau,Berlin,Berlin,13597,NULL,NULL,DE,Germany,52.53849,13.20719,5
38698637,t,"Berlin, Berlin, Germany",Staaken,BrunsbÃ¼tteler Damm,Spandau,Berlin,Berlin,13591,NULL,NULL,DE,Germany,52.53393,13.15019,1
38261816,t,"Berlin, Berlin, Germany",Staaken,BrunsbÃ¼tteler Damm,Spandau,Berlin,Berlin,13591,NULL,NULL,DE,Germany,52.53503,13.15804,2
38126059,f,"Berlin, Berlin, Germany",Staaken,HeerstraÃŸe Nord,Spandau,Berlin,Berlin,13593,NULL,NULL,DE,Germany,52.52092,13.16126,3
37425228,f,"Berlin, Berlin, Germany",Staaken,HeerstraÃŸe Nord,Spandau,Berlin,Berlin,13593,NULL,NULL,DE,Germany,52.52348,13.16752,4
36983106,t,"Berlin, Berlin, Germany",Staaken,Falkenhagener Feld,Spandau,Berlin,Berlin,13591,NULL,NULL,DE,Germany,52.5467,13.14499,5
38280491,f,"Amsterdam, Noord-Holland, Netherlands",Stadionbuurt,Zuid,,Amsterdam,Noord-Holland,1076 PG,NULL,NULL,NL,Netherlands,52.34472,4.8632,1
37961440,t,"Amsterdam, Noord-Holland, Netherlands",Stadionbuurt,Zuid,,Amsterdam,Noord-Holland,1077 MD,NULL,NULL,NL,Netherlands,52.34697,4.87595,2
37938159,t,"Amsterdam, Noord-Holland, Netherlands",Stadionbuurt,Zuid,,Amsterdam,Noord-Holland,1076 AM,NULL,NULL,NL,Netherlands,52.34505,4.8668,3
37929952,t,"Amsterdam, Noord-Holland, Netherlands",Stadionbuurt,Zuid,,Amsterdam,Noord-Holland,1076 XC,NULL,NULL,NL,Netherlands,52.34861,4.86025,4
37871847,t,"Amsterdam, Noord-Holland, Netherlands",Stadionbuurt,Zuid,,Amsterdam,Noord-Holland,1076 LP,NULL,NULL,NL,Netherlands,52.34484,4.86456,5
9348447,f,"Berlin, Berlin, Germany",Stadtrandsiedlung Malchow,WeiÃŸensee Ost,Pankow,Berlin,Berlin,13086,NULL,NULL,DE,Germany,52.56698,13.46112,1
38688022,t,"Berlin, Berlin, Germany",Steglitz,SchloÃŸstr.,Steglitz - Zehlendorf,Berlin,Berlin,12165,NULL,NULL,DE,Germany,52.4562,13.32517,1
38602453,t,"Berlin, Berlin, Germany",Steglitz,SchloÃŸstr.,Steglitz - Zehlendorf,Berlin,Berlin,12163,NULL,NULL,DE,Germany,52.46406,13.319,2
38600125,f,"Berlin, Berlin, Germany",Steglitz,Albrechtstr.,Steglitz - Zehlendorf,Berlin,Berlin,12157,NULL,NULL,DE,Germany,52.4573,13.3382,3
38563131,t,"Berlin, Berlin, Germany",Steglitz,Albrechtstr.,Steglitz - Zehlendorf,Berlin,Berlin,12165,NULL,NULL,DE,Germany,52.45208,13.31887,4
38478668,t,"Berlin, Berlin, Germany",Steglitz,SchloÃŸstr.,Steglitz - Zehlendorf,Berlin,Berlin,12165,NULL,NULL,DE,Germany,52.45978,13.30924,5
38381602,t,"Berlin, Berlin, Germany",Tegel,West 1,Reinickendorf,Berlin,Berlin,13507,NULL,NULL,DE,Germany,52.5768,13.27693,1
38375896,t,"Berlin, Berlin, Germany",Tegel,West 3,Reinickendorf,Berlin,Berlin,13509,NULL,NULL,DE,Germany,52.59426,13.29682,2
38128708,f,"Berlin, Berlin, Germany",Tegel,West 3,Reinickendorf,Berlin,Berlin,13509,NULL,NULL,DE,Germany,52.58896,13.29213,3
37835713,f,"Berlin, Berlin, Germany",Tegel,West 5,Reinickendorf,Berlin,Berlin,13507,NULL,NULL,DE,Germany,52.59146,13.28228,4
37802777,f,"Berlin, Berlin, Germany",Tegel,West 1,Reinickendorf,Berlin,Berlin,13507,NULL,NULL,DE,Germany,52.57304,13.28168,5
38636465,t,"Berlin, Berlin, Germany",Tempelhof,Tempelhof,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12103,NULL,NULL,DE,Germany,52.46144,13.37024,1
38631967,t,"Berlin, Berlin, Germany",Tempelhof,Tempelhof,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12101,NULL,NULL,DE,Germany,52.48087,13.37003,2
38616588,t,"Berlin, Berlin, Germany",Tempelhof,Tempelhof,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12101,NULL,NULL,DE,Germany,52.48395,13.38298,3
38593325,t,"Berlin, Berlin, Germany",Tempelhof,Tempelhof,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12101,NULL,NULL,DE,Germany,52.4846,13.3848,4
38428392,t,"Berlin, Berlin, Germany",Tempelhof,Tempelhof,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12099,NULL,NULL,DE,Germany,52.46825,13.38834,5
38714047,t,"Berlin, Berlin, Germany",Tiergarten,Tiergarten SÃ¼d,Mitte,Berlin,Berlin,10785,NULL,NULL,DE,Germany,52.50441,13.36669,1
38671580,f,"Berlin, Berlin, Germany",Tiergarten,Tiergarten SÃ¼d,Mitte,Berlin,Berlin,10785,NULL,NULL,DE,Germany,52.50888,13.37486,2
38487304,t,"Berlin, Berlin, Germany",Tiergarten,Tiergarten SÃ¼d,Mitte,Berlin,Berlin,10785,NULL,NULL,DE,Germany,52.50231,13.35772,3
38470326,f,"Berlin, Berlin, Germany",Tiergarten,Tiergarten SÃ¼d,Mitte,Berlin,Berlin,10785,NULL,NULL,DE,Germany,52.50657,13.36618,4
38392496,f,"Berlin, Berlin, Germany",Tiergarten,Tiergarten SÃ¼d,Mitte,Berlin,Berlin,10787,NULL,NULL,DE,Germany,52.50802,13.34901,5
37584917,t,"Amsterdam, Noord-Holland, Netherlands",Tuindorp Buiksloot,Oud-Noord,,Amsterdam,Noord-Holland,1025 PD,NULL,NULL,NL,Netherlands,52.39314,4.9325,1
37561839,t,"Amsterdam, Noord-Holland, Netherlands",Tuindorp Buiksloot,Oud-Noord,,Amsterdam,Noord-Holland,1025 LA,NULL,NULL,NL,Netherlands,52.39164,4.93359,2
36055971,t,"Amsterdam, Noord-Holland, Netherlands",Tuindorp Buiksloot,Oud-Noord,,Amsterdam,Noord-Holland,1025 LB,NULL,NULL,NL,Netherlands,52.39197,4.93446,3
35285186,f,"Amsterdam, NH, Netherlands",Tuindorp Buiksloot,Oud-Noord,,Amsterdam,NH,1025 RK,NULL,NULL,NL,Netherlands,52.39242,4.92589,4
33823199,t,"Amsterdam, Noord-Holland, Netherlands",Tuindorp Buiksloot,Oud-Noord,,Amsterdam,Noord-Holland,1025 RK,NULL,NULL,NL,Netherlands,52.39372,4.9261,5
38486013,f,"Amsterdam, NH, Netherlands",Tuindorp Nieuwendam,Oud-Noord,,Amsterdam,NH,1023 XS,NULL,NULL,NL,Netherlands,52.39365,4.93937,1
36347936,t,"Amsterdam, Noord-Holland, Netherlands",Tuindorp Nieuwendam,Oud-Noord,,Amsterdam,Noord-Holland,1023 AV,NULL,NULL,NL,Netherlands,52.39104,4.94415,2
34433258,f,"Amsterdam, North Holland, Netherlands",Tuindorp Nieuwendam,Oud-Noord,,Amsterdam,North Holland,1025 LN,NULL,NULL,NL,Netherlands,52.38501,4.94721,3
34167878,t,"Amsterdam, Noord-Holland, Netherlands",Tuindorp Nieuwendam,Oud-Noord,,Amsterdam,Noord-Holland,1023 BR,NULL,NULL,NL,Netherlands,52.38744,4.94755,4
33991192,t,"Amsterdam, Noord-Holland, Netherlands",Tuindorp Nieuwendam,Oud-Noord,,Amsterdam,Noord-Holland,1023 BN,NULL,NULL,NL,Netherlands,52.38739,4.94698,5
38197571,t,"Amsterdam, Noord-Holland, Netherlands",Tuindorp Oostzaan,Noord-West,,Amsterdam,Noord-Holland,1036 KN,NULL,NULL,NL,Netherlands,52.40998,4.90196,1
38036880,t,"Noord Holland, 32A 1033 SM, Netherlands",Tuindorp Oostzaan,Oud-Noord,,Noord Holland,32A 1033 SM,Amsterdam,NULL,NULL,NL,Netherlands,52.40534,4.8887,2
37906018,t,"Amsterdam, Noord-Holland, Netherlands",Tuindorp Oostzaan,Noord-West,,Amsterdam,Noord-Holland,1033 EA,NULL,NULL,NL,Netherlands,52.4145,4.88991,3
37853184,f,"Amsterdam, NH, Netherlands",Tuindorp Oostzaan,Noord-West,,Amsterdam,NH,1033 GT,NULL,NULL,NL,Netherlands,52.41033,4.89155,4
37679076,t,"Amsterdam, Noord-Holland, Netherlands",Tuindorp Oostzaan,Noord-West,,Amsterdam,Noord-Holland,1033 GL,NULL,NULL,NL,Netherlands,52.41184,4.89122,5
37349064,f,"Amsterdam, NH, Netherlands",Volewijck,Oud-Noord,,Amsterdam,NH,1031XR,NULL,NULL,NL,Netherlands,52.38898,4.90714,1
37106508,f,"Amsterdam, Noord-Holland, Netherlands",Volewijck,Oud-Noord,,Amsterdam,Noord-Holland,1031,NULL,NULL,NL,Netherlands,52.38841,4.91003,2
36746573,t,"Amsterdam, Noord-Holland, Netherlands",Volewijck,Oud-Noord,,Amsterdam,Noord-Holland,1032 EH,NULL,NULL,NL,Netherlands,52.39512,4.916,3
36620726,t,"Amsterdam, Noord-Holland, Netherlands",Volewijck,Oud-Noord,,Amsterdam,Noord-Holland,1031 CE,NULL,NULL,NL,Netherlands,52.38561,4.90891,4
36617193,t,"Amsterdam, Noord-Holland, Netherlands",Volewijck,Oud-Noord,,Amsterdam,Noord-Holland,1032 GG,NULL,NULL,NL,Netherlands,52.3926,4.91264,5
37967620,t,"Berlin, Berlin, Germany",Waidmannslust,Nord 2,Reinickendorf,Berlin,Berlin,13469,NULL,NULL,DE,Germany,52.60948,13.31768,1
34706675,t,"Berlin, Berlin, Germany",Waidmannslust,Nord 2,Reinickendorf,Berlin,Berlin,13469,NULL,NULL,DE,Germany,52.6119,13.32979,2
34705646,t,"Berlin, Berlin, Germany",Waidmannslust,Nord 2,Reinickendorf,Berlin,Berlin,13469,NULL,NULL,DE,Germany,52.6123,13.32968,3
34107551,t,"Berlin, Berlin, Germany",Waidmannslust,Nord 2,Reinickendorf,Berlin,Berlin,13469,NULL,NULL,DE,Germany,52.61091,13.33014,4
31080067,t,"Berlin, Berlin, Germany",Waidmannslust,Nord 2,Reinickendorf,Berlin,Berlin,13469,NULL,NULL,DE,Germany,52.61064,13.33092,5
37443008,t,"Berlin, Berlin, Germany",Wannsee,Zehlendorf  SÃ¼dwest,Steglitz - Zehlendorf,Berlin,Berlin,14109,NULL,NULL,DE,Germany,52.39987,13.1415,1
36541436,t,"Berlin, Berlin, Germany",Wannsee,Zehlendorf  SÃ¼dwest,Steglitz - Zehlendorf,Berlin,Berlin,14109,NULL,NULL,DE,Germany,52.43231,13.16515,2
36360929,f,"Berlin, Berlin, Germany",Wannsee,Zehlendorf  SÃ¼dwest,Steglitz - Zehlendorf,Berlin,Berlin,14109,NULL,NULL,DE,Germany,52.39578,13.15126,3
34678365,f,"Berlin, Berlin, Germany",Wannsee,Zehlendorf  SÃ¼dwest,Steglitz - Zehlendorf,Berlin,Berlin,14109,NULL,NULL,DE,Germany,52.4245,13.16275,4
34565816,f,"Berlin, Berlin, Germany",Wannsee,Zehlendorf  SÃ¼dwest,Steglitz - Zehlendorf,Berlin,Berlin,14109,NULL,NULL,DE,Germany,52.42037,13.15774,5
34936986,t,"Berlin, Berlin, Germany",Wartenberg,"Malchow, Wartenberg und Falkenberg",Lichtenberg,Berlin,Berlin,13059,NULL,NULL,DE,Germany,52.58964,13.53524,1
33224507,t,"Berlin, Berlin, Germany",Wartenberg,"Malchow, Wartenberg und Falkenberg",Lichtenberg,Berlin,Berlin,13059,NULL,NULL,DE,Germany,52.5742,13.51817,2
38402327,f,"Diemen, Noord-Holland, Netherlands",Watergraafsmeer,Watergraafsmeer,,Diemen,Noord-Holland,1112 EH,NULL,NULL,NL,Netherlands,52.33635,4.95405,1
38396682,t,"Amsterdam, Noord-Holland, Netherlands",Watergraafsmeer,Watergraafsmeer,,Amsterdam,Noord-Holland,1096 DK,NULL,NULL,NL,Netherlands,52.33779,4.92568,2
38271516,t,"Diemen, Noord-Holland, Netherlands",Watergraafsmeer,Watergraafsmeer,,Diemen,Noord-Holland,1112 JN,NULL,NULL,NL,Netherlands,52.33541,4.94986,3
38169577,t,"Amsterdam, Noord-Holland, Netherlands",Watergraafsmeer,Watergraafsmeer,,Amsterdam,Noord-Holland,1096 BA,NULL,NULL,NL,Netherlands,52.33996,4.91865,4
38151075,t,"Amsterdam, Noord-Holland, Netherlands",Watergraafsmeer,Watergraafsmeer,,Amsterdam,Noord-Holland,1098 JR,NULL,NULL,NL,Netherlands,52.35533,4.93818,5
38728440,f,"Berlin, Berlin, Germany",Wedding,Wedding Zentrum,Mitte,Berlin,Berlin,13357,NULL,NULL,DE,Germany,52.54844,13.36997,1
38715220,t,"Berlin, Berlin, Germany",Wedding,Wedding Zentrum,Mitte,Berlin,Berlin,13357,NULL,NULL,DE,Germany,52.55396,13.37755,2
38666674,f,"Berlin, Berlin, Germany",Wedding,Wedding Zentrum,Mitte,Berlin,Berlin,13353,NULL,NULL,DE,Germany,52.54997,13.35354,3
38660261,t,"Berlin, Berlin, Germany",Wedding,Brunnenstr. Nord,Mitte,Berlin,Berlin,13355,NULL,NULL,DE,Germany,52.53563,13.38991,4
38635971,t,"Berlin, Berlin, Germany",Wedding,Wedding Zentrum,Mitte,Berlin,Berlin,13347,NULL,NULL,DE,Germany,52.5512,13.35856,5
38505981,f,"Amsterdam, NH, Netherlands",Weesperbuurt en Plantage,Centrum-Oost,,Amsterdam,NH,1018 VC,NULL,NULL,NL,Netherlands,52.36673,4.90819,1
38316429,f,"Amsterdam, Netherlands",Weesperbuurt en Plantage,Centrum-Oost,,Amsterdam,,1018 TA,NULL,NULL,NL,Netherlands,52.36633,4.91237,2
38316393,f,"Amsterdam, Netherlands",Weesperbuurt en Plantage,Centrum-Oost,,Amsterdam,,1018 TA,NULL,NULL,NL,Netherlands,52.36651,4.91196,3
38315886,f,"Amsterdam, Netherlands",Weesperbuurt en Plantage,Centrum-Oost,,Amsterdam,,1018 TA,NULL,NULL,NL,Netherlands,52.36639,4.91182,4
38214492,f,"Amsterdam, North Holland, Netherlands",Weesperbuurt en Plantage,Centrum-Oost,,Amsterdam,North Holland,1018 TS,NULL,NULL,NL,Netherlands,52.36235,4.91776,5
38636982,f,"Berlin, Berlin, Germany",WeiÃŸensee,WeiÃŸensee,Pankow,Berlin,Berlin,13086,NULL,NULL,DE,Germany,52.54993,13.44855,1
38546044,t,"Berlin, Berlin, Germany",WeiÃŸensee,WeiÃŸensee,Pankow,Berlin,Berlin,13088,NULL,NULL,DE,Germany,52.54842,13.4582,2
38370141,t,"Berlin, Berlin, Germany",WeiÃŸensee,WeiÃŸensee,Pankow,Berlin,Berlin,13086,NULL,NULL,DE,Germany,52.54995,13.45024,3
38366013,t,"Berlin, Berlin, Germany",WeiÃŸensee,WeiÃŸensee,Pankow,Berlin,Berlin,13086,NULL,NULL,DE,Germany,52.54834,13.44795,4
38355241,t,"Berlin, Berlin, Germany",WeiÃŸensee,WeiÃŸensee,Pankow,Berlin,Berlin,13086,NULL,NULL,DE,Germany,52.55253,13.45101,5
38530763,t,"Amsterdam, NH, Netherlands",Westelijke Eilanden,Centrum-West,,Amsterdam,NH,1013 KS,NULL,NULL,NL,Netherlands,52.38583,4.88953,1
38425685,f,"Amsterdam, Noord-Holland, Netherlands",Westelijke Eilanden,Westerpark,,Amsterdam,Noord-Holland,1013 PR,NULL,NULL,NL,Netherlands,52.38965,4.88666,2
37967825,t,"Amsterdam, Noord-Holland, Netherlands",Westelijke Eilanden,Centrum-West,,Amsterdam,Noord-Holland,1013 LL,NULL,NULL,NL,Netherlands,52.38575,4.88722,3
37616874,t,"Amsterdam, Noord-Holland, Netherlands",Westelijke Eilanden,Westerpark,,Amsterdam,Noord-Holland,1013 BX,NULL,NULL,NL,Netherlands,52.38994,4.89157,4
37475687,t,"Amsterdam, Noord-Holland, Netherlands",Westelijke Eilanden,Centrum-West,,Amsterdam,Noord-Holland,1013 GM,NULL,NULL,NL,Netherlands,52.38366,4.88887,5
38686462,t,"Berlin, Berlin, Germany",Westend,Westend,Charlottenburg-Wilm.,Berlin,Berlin,14050,NULL,NULL,DE,Germany,52.51722,13.26347,1
38370638,t,"Berlin, Berlin, Germany",Westend,Westend,Charlottenburg-Wilm.,Berlin,Berlin,14052,NULL,NULL,DE,Germany,52.50729,13.2716,2
38340782,t,"Berlin, Berlin, Germany",Westend,Heerstrasse,Charlottenburg-Wilm.,Berlin,Berlin,14055,NULL,NULL,DE,Germany,52.50308,13.26167,3
38075217,t,"Berlin, Berlin, Germany",Westend,Westend,Charlottenburg-Wilm.,Berlin,Berlin,14050,NULL,NULL,DE,Germany,52.52032,13.27351,4
37481741,t,"Berlin, Berlin, Germany",Westend,Westend,Charlottenburg-Wilm.,Berlin,Berlin,14052,NULL,NULL,DE,Germany,52.51267,13.26678,5
37448352,t,"Berlin, Berlin, Germany",Wilhelmsruh,SchÃ¶nholz/Wilhelmsruh/Rosenthal,Pankow,Berlin,Berlin,13158,NULL,NULL,DE,Germany,52.58636,13.36595,1
35076935,t,"Berlin, Berlin, Germany",Wilhelmsruh,SchÃ¶nholz/Wilhelmsruh/Rosenthal,Pankow,Berlin,Berlin,13158,NULL,NULL,DE,Germany,52.58719,13.36296,2
32918713,t,"Berlin, Berlin, Germany",Wilhelmsruh,SchÃ¶nholz/Wilhelmsruh/Rosenthal,Pankow,Berlin,Berlin,13158,NULL,NULL,DE,Germany,52.5851,13.37112,3
31056518,f,"Berlin, Berlin, Germany",Wilhelmsruh,SchÃ¶nholz/Wilhelmsruh/Rosenthal,Pankow,Berlin,Berlin,13158,NULL,NULL,DE,Germany,52.58725,13.36766,4
22302187,f,"Berlin, Berlin, Germany",Wilhelmsruh,SchÃ¶nholz/Wilhelmsruh/Rosenthal,Pankow,Berlin,Berlin,13158,NULL,NULL,DE,Germany,52.58834,13.3687,5
38712209,f,"Berlin, Berlin, Germany",Wilhelmstadt,Wilhelmstadt,Spandau,Berlin,Berlin,,NULL,NULL,DE,Germany,52.51472,13.19312,1
38677410,f,"Berlin, Berlin, Germany",Wilhelmstadt,Wilhelmstadt,Spandau,Berlin,Berlin,,NULL,NULL,DE,Germany,52.51508,13.19258,2
38641145,f,"Berlin, Berlin, Germany",Wilhelmstadt,Wilhelmstadt,Spandau,Berlin,Berlin,13595,NULL,NULL,DE,Germany,52.51806,13.19573,3
38611445,f,"Berlin, Berlin, Germany",Wilhelmstadt,Wilhelmstadt,Spandau,Berlin,Berlin,13581,NULL,NULL,DE,Germany,52.52727,13.19725,4
38471927,t,"Berlin, Berlin, Germany",Wilhelmstadt,Wilhelmstadt,Spandau,Berlin,Berlin,13595,NULL,NULL,DE,Germany,52.50707,13.20411,5
38724219,f,"Berlin, Berlin, Germany",Wilmersdorf,DÃ¼sseldorfer StraÃŸe,Charlottenburg-Wilm.,Berlin,Berlin,10719,NULL,NULL,DE,Germany,52.49634,13.32162,1
38718742,t,"Berlin, Berlin, Germany",Wilmersdorf,Volkspark Wilmersdorf,Charlottenburg-Wilm.,Berlin,Berlin,10717,NULL,NULL,DE,Germany,52.48995,13.32377,2
38701034,t,"Berlin, Berlin, Germany",Wilmersdorf,Volkspark Wilmersdorf,Charlottenburg-Wilm.,Berlin,Berlin,10715,NULL,NULL,DE,Germany,52.48561,13.32299,3
38600270,t,"Berlin, Berlin, Germany",Wilmersdorf,Wiesbadener StraÃŸe,Charlottenburg-Wilm.,Berlin,Berlin,14197,NULL,NULL,DE,Germany,52.46856,13.31493,4
38431837,t,"Berlin, Berlin, Germany",Wilmersdorf,Volkspark Wilmersdorf,Charlottenburg-Wilm.,Berlin,Berlin,10779,NULL,NULL,DE,Germany,52.49388,13.33593,5
38644234,t,"Berlin, Berlin, Germany",Wittenau,Nord 2,Reinickendorf,Berlin,Berlin,13437,NULL,NULL,DE,Germany,52.58821,13.33781,1
38546406,t,"Berlin, Berlin, Germany",Wittenau,West 3,Reinickendorf,Berlin,Berlin,13509,NULL,NULL,DE,Germany,52.58423,13.3018,2
38157178,t,"Berlin, Berlin, Germany",Wittenau,West 3,Reinickendorf,Berlin,Berlin,13509,NULL,NULL,DE,Germany,52.58588,13.30187,3
38069887,f,"Berlin, Berlin, Germany",Wittenau,Nord 2,Reinickendorf,Berlin,Berlin,13437,NULL,NULL,DE,Germany,52.58056,13.33565,4
37581746,t,"Berlin, Berlin, Germany",Wittenau,Nord 2,Reinickendorf,Berlin,Berlin,13403,NULL,NULL,DE,Germany,52.57895,13.31924,5
38405127,f,"Amsterdam, NH, Netherlands",Zeeburg,Oostelijk Havengebied - Indische Buurt,,Amsterdam,NH,1019 HV,NULL,NULL,NL,Netherlands,52.36834,4.94891,1
37736272,f,"Amsterdam, North Holland, Netherlands",Zeeburg,Oostelijk Havengebied - Indische Buurt,,Amsterdam,North Holland,1019 AZ,NULL,NULL,NL,Netherlands,52.36964,4.93461,2
37383881,t,"Amsterdam, Noord-Holland, Netherlands",Zeeburg,Oostelijk Havengebied - Indische Buurt,,Amsterdam,Noord-Holland,1019 AW,NULL,NULL,NL,Netherlands,52.37165,4.94844,3
35754087,t,"Amsterdam, Noord-Holland, Netherlands",Zeeburg,Oostelijk Havengebied - Indische Buurt,,Amsterdam,Noord-Holland,1019 DV,NULL,NULL,NL,Netherlands,52.37482,4.93544,4
35647960,t,"Amsterdam, Noord-Holland, Netherlands",Zeeburg,Oostelijk Havengebied - Indische Buurt,,Amsterdam,Noord-Holland,1019 AZ,NULL,NULL,NL,Netherlands,52.37114,4.93437,5
38570229,f,"Teltow, Brandenburg, Germany",Zehlendorf,Teltower Damm,Steglitz - Zehlendorf,Teltow,Brandenburg,14513,NULL,NULL,DE,Germany,52.40286,13.25929,1
38202447,t,"Berlin, Berlin, Germany",Zehlendorf,Zehlendorf  Nord,Steglitz - Zehlendorf,Berlin,Berlin,14169,NULL,NULL,DE,Germany,52.45183,13.25642,2
38009524,t,"Berlin, Berlin, Germany",Zehlendorf,Zehlendorf  Nord,Steglitz - Zehlendorf,Berlin,Berlin,14169,NULL,NULL,DE,Germany,52.4474,13.26303,3
